Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email,Campus_ID,Campus_Name,Source_Campus_File,Upload_Date
RPH20240294,Joseph Gasana,Unknown,2000-03-21,728076906.0,Software Engineering,Level 6,2024,joseph.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240295,Grace Mukamana,Unknown,2005-06-24,737945583.0,Software Engineering,Level 6,2024,grace.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220296,Jean Tuyisenge,Female,1999-02-03,731903041.0,Software Engineering,Level 4,2022,jean.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250297,Marie Mugisha,Female,2002-08-21,791479346.0,Electronics,Level 5,2025,marie.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240298,Aline Ntawukuriryayo,Unknown,2006-03-19,739782198.0,Computer Science,Level 6,2024,aline.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250299,Francine Uwase,Female,1998-01-17,796769431.0,Electronics,Level 4,2025,francine.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240300,Alice Mukamana,Female,2006-06-07,737622840.0,Information Technology,Level 4,2024,alice.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240302,Eric Niyibizi,Male,2006-01-06,725516344.0,Computer Science,Level 6,2024,eric.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240312,Marie Mutabazi,Male,1999-01-07,788852729.0,Software Engineering,Level 4,2024,marie.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250303,Claude Gasana,Female,2005-06-15,786540652.0,Electronics,Level 4,2025,claude.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230304,Alice Kamanzi,Female,2002-07-27,,Computer Science,Level 6,2023,alice.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220305,Diane Ntawukuriryayo,Female,2002-06-06,789739692.0,Computer Science,Level 5,2022,diane.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220306,Alice Uwamahoro,Female,2003-01-06,787640561.0,Mechanical Engineering,Level 6,2022,alice.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220307,Sarah Mugisha,Female,1999-11-20,782002860.0,Electronics,Level 5,2022,sarah.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240308,Marie Uwase,Unknown,1998-12-13,795205984.0,Electronics,Level 5,2024,marie.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240309,Eric Uwase,Male,2002-10-28,789911007.0,Computer Science,Level 5,2024,eric.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250310,Patrick Nshimiyimana,Male,2003-10-08,787501017.0,Software Engineering,Level 6,2025,patrick.nshimiyimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240311,Patrick Niyonzima,Female,1999-01-27,791524686.0,Electronics,Level 5,2024,patrick.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250337,Claude Ntawukuriryayo,Male,2000-08-19,798628318.0,Information Technology,Level 4,2025,claude.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220338,Aline Kamanzi,Female,2003-02-17,797353173.0,Mechanical Engineering,Level 5,2022,..aline.kamanzi..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230339,Grace Niyonzima,Male,1998-07-10,735844933.0,Software Engineering,Level 4,2023,grace.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230374,Emmanuel Tuyisenge,Female,2002-05-15,788607523.0,Software Engineering,Level 4,2023,emmanuel.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240365,Marie Mutabazi,Unknown,2006-10-03,786242875.0,Electronics,Level 6,2024,marie.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250366,Francine Niyibizi,Male,2002-05-06,,Civil Engineering,Level 4,2025,francine.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240367,Emmanuel Ntawukuriryayo,Male,1999-03-17,,Computer Science,Level 5,2024,emmanuel.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230368,Grace Tuyisenge,Male,2003-03-09,799135582.0,Information Technology,Level 5,2023,grace.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250369,Sarah Uwamahoro,Unknown,2001-11-15,794537589.0,Information Technology,Level 4,2025,sarah.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240370,Emmanuel Mukamana,Unknown,2006-04-13,738962291.0,Electronics,Level 6,2024,emmanuel.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220371,Emmanuel Ntawukuriryayo,Female,2003-07-20,726619820.0,Electronics,Level 6,2022,emmanuel.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230372,Jean Gasana,Female,2000-06-18,,Mechanical Engineering,Level 5,2023,..jean.gasana..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240373,Patrick Iradukunda,Female,1998-10-03,,Civil Engineering,Level 6,2024,patrick.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240375,Samuel Niyonzima,Male,2003-01-09,723985161.0,Information Technology,Level 4,2024,samuel.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220363,Samuel Nshimiyimana,Male,2004-08-26,734016499.0,Information Technology,Level 5,2022,samuel.nshimiyimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230376,Claude Iradukunda,Unknown,1999-08-23,782223386.0,Electronics,Level 6,2023,claude.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220377,Benjamin Niyibizi,Male,2002-03-23,731062138.0,Mechanical Engineering,Level 4,2022,benjamin.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230378,Francine Kamanzi,Male,2005-02-19,726594190.0,Software Engineering,Level 6,2023,..francine.kamanzi..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220379,Patrick Ntawukuriryayo,Unknown,2002-11-07,787445196.0,Software Engineering,Level 6,2022,patrick.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250380,Joseph Niyonzima,Female,2001-01-24,799207960.0,Electronics,Level 4,2025,joseph.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220381,Alice Niyonzima,Male,1998-07-04,733499027.0,Electronics,Level 5,2022,..alice.niyonzima..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220382,Samuel Iradukunda,Female,2000-01-06,722632292.0,Computer Science,Level 5,2022,samuel.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230383,Diane Mugisha,Female,2004-06-26,736439759.0,Information Technology,Level 5,2023,diane.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230384,Samuel Habimana,Male,2002-03-25,723768343.0,Mechanical Engineering,Level 5,2023,samuel.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220364,Marie Iradukunda,Unknown,2001-12-17,721561397.0,Mechanical Engineering,Level 6,2022,marie.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250362,Claude Mugisha,Male,2000-05-28,791194661.0,Electronics,Level 5,2025,..claude.mugisha..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250340,Beatrice Uwase,Male,2005-04-07,738612468.0,Civil Engineering,Level 6,2025,..beatrice.uwase..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230350,Benjamin Ntawukuriryayo,Female,1998-08-17,729111313.0,Civil Engineering,Level 5,2023,benjamin.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230341,Marie Mugisha,Male,1998-11-12,,Computer Science,Level 4,2023,marie.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230342,Claude Tuyisenge,Male,2006-03-15,721601296.0,Computer Science,Level 5,2023,claude.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220343,Patrick Niyibizi,Female,1999-12-28,739802102.0,Mechanical Engineering,Level 4,2022,patrick.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250344,Kevine Nshimiyimana,Female,2003-05-17,723176225.0,Civil Engineering,Level 6,2025,kevine.nshimiyimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230345,Beatrice Uwamahoro,Male,2005-11-26,797956372.0,Computer Science,Level 6,2023,beatrice.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240346,David Mutabazi,Female,2002-05-17,782909863.0,Information Technology,Level 6,2024,david.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250347,Beatrice Niyibizi,Unknown,2000-08-05,728758960.0,Mechanical Engineering,Level 5,2025,..beatrice.niyibizi..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220348,David Kamanzi,Female,2003-06-03,721522998.0,Electronics,Level 4,2022,david.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240349,Samuel Gasana,Male,2002-07-03,797234137.0,Computer Science,Level 4,2024,samuel.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230351,David Uwase,Male,2006-02-01,782460891.0,Mechanical Engineering,Level 5,2023,david.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240361,Joseph Kamanzi,Female,1998-04-14,736337290.0,Electronics,Level 5,2024,joseph.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240352,Emmanuel Mukamana,Female,2001-05-09,732973853.0,Civil Engineering,Level 5,2024,emmanuel.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240353,Aline Uwase,Male,2002-10-08,726683095.0,Computer Science,Level 4,2024,..aline.uwase..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220354,Claude Tuyisenge,Unknown,2005-10-12,799950391.0,Mechanical Engineering,Level 4,2022,claude.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240355,Joseph Mukamana,Unknown,2001-03-28,727097668.0,Software Engineering,Level 4,2024,joseph.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220356,Benjamin Niyonzima,Unknown,2005-08-28,723137316.0,Civil Engineering,Level 6,2022,benjamin.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250357,Claude Mutabazi,Unknown,2001-10-08,737439371.0,Electronics,Level 6,2025,claude.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230358,Samuel Mutabazi,Male,1999-12-23,732918019.0,Electronics,Level 4,2023,samuel.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250359,Eric Uwase,Male,1998-02-07,783461642.0,Information Technology,Level 6,2025,eric.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240360,Joseph Gasana,Female,2004-12-12,789563491.0,Civil Engineering,Level 4,2024,joseph.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240291,Jean Mukamana,Female,2004-04-05,798935405.0,Mechanical Engineering,Level 6,2024,jean.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240290,Joseph Ntawukuriryayo,Male,2004-04-14,727124992.0,Mechanical Engineering,Level 4,2024,joseph.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240289,Sarah Iradukunda,Male,2000-01-01,786459913.0,Software Engineering,Level 5,2024,sarah.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230229,Diane Kamanzi,Male,2001-04-23,723163099.0,Computer Science,Level 6,2023,diane.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230220,Eric Mugisha,Female,2006-01-28,788954031.0,Civil Engineering,Level 6,2023,eric.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240221,Joseph Iradukunda,Unknown,2003-08-09,729734854.0,Software Engineering,Level 5,2024,joseph.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240222,Emmanuel Mugisha,Female,2005-02-11,725645358.0,Information Technology,Level 5,2024,emmanuel.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220223,Beatrice Kamanzi,Unknown,2000-12-01,725352450.0,Civil Engineering,Level 6,2022,beatrice.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230224,Diane Uwase,Unknown,2003-09-10,795928878.0,Information Technology,Level 6,2023,diane.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220225,Francine Uwase,Female,2002-07-26,725371458.0,Civil Engineering,Level 5,2022,francine.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220226,Marie Gasana,Unknown,2006-02-28,727930789.0,Electronics,Level 4,2022,marie.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230227,Marie Uwamahoro,Male,2000-02-16,796258215.0,Civil Engineering,Level 4,2023,marie.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220228,Marie Nshimiyimana,Male,2004-07-14,731078335.0,Software Engineering,Level 5,2022,marie.nshimiyimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250230,Joseph Uwamahoro,Male,2000-06-16,793766286.0,Mechanical Engineering,Level 5,2025,joseph.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220218,Jean Habimana,Male,2002-06-27,733078241.0,Electronics,Level 6,2022,jean.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230231,Diane Mugisha,Female,1998-07-21,781804641.0,Electronics,Level 5,2023,diane.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240232,Diane Mugisha,Unknown,2001-12-22,728061051.0,Electronics,Level 4,2024,diane.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220233,Patrick Mutabazi,Female,1999-08-07,729776935.0,Electronics,Level 6,2022,patrick.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250234,Claude Tuyisenge,Male,1998-11-03,733502229.0,Software Engineering,Level 4,2025,claude.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240235,Francine Mutabazi,Female,1999-03-28,,Computer Science,Level 4,2024,francine.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220236,Sarah Gasana,Male,2000-06-12,722559464.0,Electronics,Level 4,2022,sarah.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250237,Diane Kamanzi,Unknown,2000-02-05,783674211.0,Electronics,Level 4,2025,diane.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240238,Marie Niyonzima,Male,2000-08-16,738393515.0,Mechanical Engineering,Level 6,2024,marie.niyonzima@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230239,Joseph Mukamana,Male,1999-07-22,736800713.0,Computer Science,Level 5,2023,joseph.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240219,Joseph Uwamahoro,Male,2002-12-27,721460542.0,Information Technology,Level 6,2024,joseph.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250217,Benjamin Iradukunda,Male,2006-03-03,733275826.0,Computer Science,Level 4,2025,..benjamin.iradukunda..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250241,Joseph Kamanzi,Female,2005-06-04,782722069.0,Civil Engineering,Level 6,2025,..joseph.kamanzi..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220205,Aline Kamanzi,Male,2004-03-14,736892681.0,Mechanical Engineering,Level 5,2022,aline.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230196,Sarah Habimana,Unknown,2004-08-01,733899223.0,Information Technology,Level 5,2023,sarah.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230197,Beatrice Habimana,Female,2006-08-02,733302438.0,Civil Engineering,Level 4,2023,beatrice.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240198,Grace Uwamahoro,Unknown,2005-06-19,735537157.0,Software Engineering,Level 4,2024,grace.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240199,Joseph Mutabazi,Female,1999-04-22,784681115.0,Information Technology,Level 6,2024,joseph.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240200,Aline Ntawukuriryayo,Male,2003-10-19,799258194.0,Civil Engineering,Level 5,2024,aline.ntawukuriryayo@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250201,Jean Mukamana,Male,2001-03-11,721999183.0,Civil Engineering,Level 4,2025,jean.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240202,Kevine Mugisha,Unknown,2003-05-11,798329435.0,Civil Engineering,Level 5,2024,kevine.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230203,Grace Iradukunda,Unknown,2002-03-06,731543292.0,Mechanical Engineering,Level 4,2023,grace.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230204,Samuel Uwamahoro,Male,2001-06-11,786632941.0,Software Engineering,Level 6,2023,samuel.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230206,David Mukamana,Unknown,1998-05-01,782244876.0,Computer Science,Level 5,2023,david.mukamana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240216,Emmanuel Niyibizi,Female,1999-04-05,736383277.0,Information Technology,Level 4,2024,emmanuel.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250207,Patrick Habimana,Male,2000-10-14,786554845.0,Civil Engineering,Level 6,2025,patrick.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240208,Sarah Uwamahoro,Female,2004-10-18,791914439.0,Civil Engineering,Level 4,2024,sarah.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220209,Kevine Uwase,Female,2002-02-16,727668395.0,Electronics,Level 4,2022,kevine.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240210,Eric Tuyisenge,Male,2002-08-15,722034137.0,Civil Engineering,Level 5,2024,eric.tuyisenge@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230211,Kevine Ntawukuriryayo,Male,2006-07-18,734953417.0,Civil Engineering,Level 5,2023,..kevine.ntawukuriryayo..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230212,Marie Kamanzi,Female,2005-03-06,793117049.0,Mechanical Engineering,Level 5,2023,..marie.kamanzi..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240213,Benjamin Uwase,Male,1999-02-13,725633880.0,Civil Engineering,Level 4,2024,benjamin.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20220214,Sarah Kamanzi,Unknown,1999-02-19,729986438.0,Electronics,Level 6,2022,sarah.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250215,Marie Niyibizi,Male,2004-01-13,724985919.0,Software Engineering,Level 6,2025,marie.niyibizi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250240,Benjamin Habimana,Unknown,1999-08-11,721844744.0,Computer Science,Level 5,2025,benjamin.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240242,David Nshimiyimana,Female,2005-06-12,798624573.0,Software Engineering,Level 4,2024,david.nshimiyimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230288,Benjamin Mutabazi,Female,2000-01-17,731546310.0,Computer Science,Level 4,2023,benjamin.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230277,Aline Kamanzi,Male,1999-03-14,725383935.0,Electronics,Level 4,2023,aline.kamanzi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230268,Benjamin Mugisha,Male,2005-01-02,722731828.0,Civil Engineering,Level 4,2023,benjamin.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250269,Joseph Mutabazi,Male,1999-09-09,799663280.0,Civil Engineering,Level 5,2025,joseph.mutabazi@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250270,Sarah Iradukunda,Male,2006-11-09,793640018.0,Software Engineering,Level 4,2025,sarah.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250271,Eric Iradukunda,Unknown,2000-11-27,791723841.0,Civil Engineering,Level 5,2025,eric.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240272,Patrick Uwase,Male,2004-10-19,722438621.0,Information Technology,Level 5,2024,patrick.uwase@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20230273,Claude Habimana,Male,2006-05-06,728607966.0,Civil Engineering,Level 5,2023,claude.habimana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250274,Kevine Mugisha,Male,2000-08-20,782563468.0,Mechanical Engineering,Level 5,2025,kevine.mugisha@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250275,Sarah Iradukunda,Male,2006-07-08,737396087.0,Civil Engineering,Level 5,2025,sarah.iradukunda@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20240276,Patrick Uwamahoro,Unknown,1999-05-20,735325249.0,Computer Science,Level 4,2024,patrick.uwamahoro@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250278,Eric Gasana,Male,2006-08-09,727679508.0,Mechanical Engineering,Level 4,2025,eric.gasana@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
RPH20250266,Benjamin Nshimiyimana,Male,2001-10-24,798796391.0,Information Technology,Level 5,2025,..benjamin.nshimiyimana..@rp.ac.rw,RPH,Rwanda Polytechnic Huye,huye/students.csv,2026-02-12 17:11:54
